1000438,4170019,1521931,buy,1512278175
1000438,4395247,1521931,buy,1512278967
1000438,4170019,1521931,buy,1512279105
1000438,4395247,1521931,buy,1512279502
1000438,2487684,1521931,buy,1512279569
1000438,4395247,1521931,buy,1512279647
1000455,3198383,1789614,buy,1511828122
1000485,850558,3669044,buy,1512048610
1000488,2653106,4756105,buy,1511612887
1000488,1235455,4145813,buy,1511683140
1000488,3339260,982926,buy,1511780214
1000488,1679189,1464116,buy,1511781081
1000488,765657,4756105,buy,1511785239
1000488,3285557,1102540,buy,1511788423
1000488,1624684,1464116,buy,1511844756
1000488,2128069,2384561,buy,1511856540
1000488,823645,883960,buy,1511867719
1000488,1178993,3400167,buy,1512114362
1000488,1525931,3400167,buy,1512114362
1000488,4048857,2201685,buy,1512117840
1000488,4193557,4022701,buy,1512120983
1000488,1014122,4082778,buy,1512122691
1000488,487231,1299190,buy,1512122811
1000488,3233904,4145813,buy,1512128106
1000488,2301529,2355072,buy,1512131581
1000488,1624684,1464116,buy,1512177506
1000488,2147704,4818107,buy,1512280813
1000490,4309498,1320293,buy,1512016511
1000490,2277740,570735,buy,1512020867
1000497,2126706,3176755,buy,1511997872
1000504,5100411,2578010,buy,1512096627
1000505,3851715,2092246,buy,1511604934
1000505,2764166,1320293,buy,1511784182
1000505,3703595,3720767,buy,1511791381
1000505,4892533,3720767,buy,1511791381
1000505,2957930,1879194,buy,1511943510
1000505,2777432,383749,buy,1512123135
1000511,2102332,671854,buy,1511779974
1000511,3356337,4281067,buy,1512297282
1000511,2601319,4281067,buy,1512297454
1000519,4265613,2885642,buy,1511595585
1000519,2612578,1834026,buy,1511768324
1000520,4174548,410749,buy,1511694751
1000520,4200321,4357323,buy,1512109696
1000520,1466828,1575622,buy,1512182814
1000538,3101480,3248072,buy,1511677894
1000538,4156341,890050,buy,1512282627
1000539,735234,4217906,buy,1512136441
1000541,4366283,2131531,buy,1512193436
1000565,3404493,1320293,buy,1511747269
1000565,1164939,4763051,buy,1511794748
1000565,3404493,1320293,buy,1512121630
1000565,3811364,5091223,buy,1512136149
1000565,2289173,1516409,buy,1512196637
1000565,870280,722945,buy,1512196983
1000573,1458258,3449559,buy,1511919131
1000573,2779133,4372990,buy,1511936152
1000581,1958907,1429156,buy,1511753184
1000581,4126091,1973012,buy,1511754563
1000581,2565270,2774299,buy,1511942908
1000588,1910706,1516409,buy,1512107544
1000588,572806,160181,buy,1512137112
100059,2076192,4039865,buy,1511796716
1000590,159912,976550,buy,1511834174
1000590,99857,522951,buy,1512270212
1000596,3268438,5053508,buy,1511699105
1000596,1989489,72526,buy,1511943896
1000596,1104712,535180,buy,1511943896
1000610,2274824,3530487,buy,1512138336
1000610,2850795,1628657,buy,1512196001
1000610,3252008,3233128,buy,1512200000
1000610,4021960,1653613,buy,1512310737
1000630,267794,285583,buy,1511757597
1000630,3329232,381850,buy,1511757597
1000630,2350776,3160926,buy,1511937789
1000636,1011371,854059,buy,1511541137
1000636,2633450,2344159,buy,1511626208
1000636,5025832,305857,buy,1511765811
1000636,2470718,1415279,buy,1511801110
1000636,44202,3880463,buy,1511872082
1000636,1559384,3002561,buy,1511971236
1000636,1766214,3102419,buy,1512057665
1000636,2675011,2926020,buy,1512057885
1000641,4454651,4159072,buy,1511684663
1000641,4454651,4159072,buy,1511766755
1000641,3050776,1689624,buy,1511813201
1000641,4161852,1689624,buy,1511813723
1000641,2704379,4462359,buy,1511846314
1000641,4270664,2181439,buy,1511950907
1000641,4035255,1721893,buy,1512052435
1000647,2281036,1299190,buy,1511670707
1000650,116348,2480068,buy,1511949055
1000659,2657955,2616773,buy,1511870083
1000659,149734,1349561,buy,1511881275
1000659,4336297,4558987,buy,1511957644
1000659,3692612,2791234,buy,1512133006
1000664,4801318,3898483,buy,1511622207
1000664,1808610,3898483,buy,1511623004
1000664,1043320,888921,buy,1512043501
1000664,2219401,888921,buy,1512043792
1000664,4424720,570735,buy,1512045803
1000676,4489776,4242717,buy,1511846611
1000676,399942,2721770,buy,1512198610
1000676,2440667,1573465,buy,1512212386
100068,4309220,3253210,buy,1511586901
100068,1963003,2465336,buy,1511712424
100068,1048137,1320293,buy,1511712424
100068,784642,3912910,buy,1512021611
1000684,3146059,4145813,buy,1511748811
1000684,4665452,3065645,buy,1511748811
1000684,5026858,1029459,buy,1511748811
1000684,2108727,1879194,buy,1511748811
1000684,4727284,3926800,buy,1511875569
1000684,4029704,1717476,buy,1511927302
1000684,5026858,1029459,buy,1512020081
1000684,3383350,1879194,buy,1512030836
1000684,5026858,1029459,buy,1512301395
1000684,920765,4301450,buy,1512304852
1000686,4192094,2322896,buy,1512128603
1000688,4882558,3738615,buy,1512207164
1000694,3757659,2723483,buy,1512037218
1000694,1532888,1464116,buy,1512124417
1000694,1723753,3880463,buy,1512125022
1000703,3370399,1829804,buy,1511968607
1000703,3417857,2582254,buy,1511968607
1000712,3754211,2939262,buy,1511838483
1000712,4329792,3002561,buy,1511838710
1000712,5082680,2465336,buy,1511953479
1000715,2116634,4757812,buy,1511772862
1000715,1637172,3002561,buy,1512023371
1000715,1763707,965809,buy,1512094087
1000718,4087718,3627351,buy,1511691396
1000718,1937418,3627351,buy,1511691419
1000718,1393008,3371868,buy,1512021745
1000718,3591622,810632,buy,1512021745
1000722,3739420,883960,buy,1511928983
1000723,1679779,2466971,buy,1511614991
1000723,46132,2466971,buy,1511615332
1000723,3122135,1516409,buy,1512023238
1000723,219767,2837163,buy,1512045367
1000723,4246902,1691699,buy,1512140674
1000723,2127965,1691699,buy,1512141222
1000723,1608948,1691699,buy,1512141306
1000723,627476,360294,buy,1512213487
1000723,729577,2201685,buy,1512218103
1000723,729577,2201685,buy,1512219943
1000723,1636223,3343095,buy,1512220538
1000723,4804194,1812396,buy,1512221007
1000723,1394413,16219,buy,1512221717
1000723,1326783,5108899,buy,1512222027
1000723,2300846,929749,buy,1512222243
1000723,97733,16219,buy,1512222243
1000727,1126783,982926,buy,1512298655
1000732,1208398,3695050,buy,1512125653
1000735,2490956,2939262,buy,1512092721
1000735,1916953,2945933,buy,1512144105
1000735,48160,4145813,buy,1512221459
1000738,1016595,1415279,buy,1511703594
1000749,1393426,4145813,buy,1511690162
1000749,2240481,2846152,buy,1512278947
100075,551325,4170419,buy,1511977513
100075,551325,4170419,buy,1512004420
1000751,582970,1834026,buy,1511767181
1000772,48995,2778281,buy,1512293150
1000792,934383,4672807,buy,1511581207
1000792,174758,4672807,buy,1511626667
1000792,4053608,4672807,buy,1511626667
1000792,4203564,285583,buy,1511772916
1000792,4582322,3924783,buy,1512112031
10008,1695628,3834955,buy,1511741533
10008,4691562,2671397,buy,1512002442
10008,2628557,3419760,buy,1512213509
1000803,363858,2735466,buy,1511696228
1000807,3229722,5125081,buy,1511915843
1000807,2352497,1973012,buy,1511930964
1000807,2422515,1528133,buy,1511931530
1000807,2820398,2520771,buy,1512004654
1000807,1165927,4169506,buy,1512285750
1000810,1164828,1712001,buy,1512166469
1000811,2704162,2440115,buy,1511961156
1000811,2670832,318219,buy,1512029403
1000836,1855426,982926,buy,1511964312
1000836,4126364,2753808,buy,1512042975
1000836,1775442,721664,buy,1512129940
1000836,4221187,2989452,buy,1512302982
1000840,2626448,4286569,buy,1512195695
1000856,3855779,4244487,buy,1511786840
1000856,5090237,2465336,buy,1511787027
1000856,2686135,2433095,buy,1512033660
1000857,4260261,1561921,buy,1511927402
1000865,3992710,245312,buy,1512142075
1000865,375885,2049879,buy,1512142173
1000866,4705711,181348,buy,1511673288
1000867,4001836,1530704,buy,1512021229
1000872,4352733,1567637,buy,1511819765
1000872,561560,2464463,buy,1511894752
1000872,2242394,2464463,buy,1511963419
1000872,2903289,4145813,buy,1512126725
1000877,2552942,4563628,buy,1512006269
1000877,509172,2223246,buy,1512006269
1000877,3668317,3369736,buy,1512006269
1000877,2900512,2636586,buy,1512006269
1000877,1833783,1694669,buy,1512006269
1000877,3423009,2805193,buy,1512006269
1000877,3936676,4563628,buy,1512006269
1000878,4313336,2735466,buy,1511944543
1000878,1784366,4244487,buy,1512031644
1000878,2591004,982926,buy,1512087387
1000878,1015653,4145813,buy,1512090326
100088,4468878,226943,buy,1511740456
100088,3192110,1766039,buy,1512189869
1000896,1350486,4919077,buy,1511624771
1000896,518544,1474371,buy,1511715318
10009,1993958,2321836,buy,1511577100
10009,4945859,874415,buy,1511663418
10009,37314,1875258,buy,1511667232
10009,2794153,2440115,buy,1511797357
10009,37314,1875258,buy,1511797357
10009,4603878,2753808,buy,1511802107
10009,1415565,2617994,buy,1511966610
10009,3615676,2533863,buy,1512205117
10009,3557403,411153,buy,1512266493
10009,4676019,2671397,buy,1512309174
100091,3021166,1299190,buy,1511867359
100091,4583271,2939262,buy,1512279095
100091,3983569,1464116,buy,1512279728
1000911,1459096,4993094,buy,1511775827
1000911,4830753,4130426,buy,1511777072
1000911,1403207,3616520,buy,1511790333
1000911,1574508,383749,buy,1512303876
1000911,4619824,383749,buy,1512303876
1000916,2292521,1789614,buy,1511953236
1000916,29182,3002561,buy,1512106430
1000919,504913,1567637,buy,1511885334
1000922,4793042,2276883,buy,1511954885
1000923,1583508,2964603,buy,1512188153
1000936,4784072,4159072,buy,1511768439
1000936,3346636,2885642,buy,1511769896
1000937,130723,2920476,buy,1511761823
1000937,1957598,4756105,buy,1511761823
1000937,4405603,4756105,buy,1511761823
1000937,4008453,2355072,buy,1512131579
100095,1788539,902410,buy,1511936087
1000959,2036338,4789432,buy,1511684127
1000962,4440716,4756105,buy,1511775020
1000962,3415673,4159072,buy,1512028971
1000962,2610053,3590468,buy,1512031057
1000964,1879366,3897386,buy,1511660928
1000984,114355,1789614,buy,1512035966
1001005,2924250,3231625,buy,1512102879
1001005,4435060,2805193,buy,1512188902
1001009,321820,772894,buy,1512011255
1001009,3714226,3232473,buy,1512012414
1001009,3711601,1691699,buy,1512012492
100101,3033982,64179,buy,1511576573
100101,5008412,2885642,buy,1511577041
100101,4172922,4082778,buy,1511587321
100101,4263046,4558987,buy,1511597299
100101,2238186,2640118,buy,1511597594
100101,456858,4690421,buy,1511597594
100101,3973748,2885642,buy,1511674831
100101,1265691,2885642,buy,1511683828
100101,3015146,2858794,buy,1511742945
100101,1182441,2723483,buy,1511749025
100101,3506728,1158475,buy,1511757998
100101,4423176,4789432,buy,1511766935
100101,2441473,3378887,buy,1511832855
100101,3792151,4672807,buy,1511874900
100101,4419446,3897386,buy,1511875765
100101,980372,672001,buy,1511931529
100101,509135,3299155,buy,1511944783
100101,756251,3158249,buy,1511945008
100101,4865852,428367,buy,1511945008
100101,2621875,2735466,buy,1512004838
100101,3147746,4085342,buy,1512009178
100101,4302073,4357323,buy,1512026242
100101,2331391,801221,buy,1512042153
100101,3935808,2678170,buy,1512093333
100101,2955350,4145813,buy,1512130167
100101,4736935,957119,buy,1512198695
100101,3081621,901282,buy,1512199384
100101,1853559,1759909,buy,1512279482
1001017,779781,965809,buy,1511866046
1001017,4716565,2581941,buy,1511868366
1001018,3181529,1506018,buy,1511713256
1001024,362272,4550135,buy,1511788858
1001024,4805041,4993094,buy,1511970431
100103,3146083,2485713,buy,1512206789
1001048,1995682,1539964,buy,1512277939
100105,1844866,4159072,buy,1512225824
100105,4160755,1781126,buy,1512227631
100105,1497786,4082778,buy,1512288193
1001054,2225043,4789674,buy,1511873519
1001054,385863,2640118,buy,1511956399
1001054,3887165,2558244,buy,1511956399
1001054,1932441,285583,buy,1511956399
1001054,774212,2310649,buy,1512129797
1001054,2975512,2578647,buy,1512280408
1001065,4722844,174239,buy,1511593449
1001065,4722844,174239,buy,1512033999
1001065,4621156,2158079,buy,1512034151
1001065,4561490,3814016,buy,1512034151
100107,4552528,1953179,buy,1511700650
100107,3325584,1275696,buy,1511912512
100107,3325584,1275696,buy,1512297257
1001081,1327560,4069129,buy,1511670425
1001081,3182093,1264320,buy,1511863847
1001081,2415830,4921617,buy,1511863847
1001081,2705546,2883724,buy,1512227830
1001081,2933654,2883724,buy,1512227830
1001088,3478088,1587961,buy,1511619315
1001088,5009940,1587961,buy,1511619431
100109,2550654,4869837,buy,1511935363
1001092,5161341,3886822,buy,1511879711
1001092,5161341,3886822,buy,1511879932
1001099,3873209,1689624,buy,1511718431
1001099,3873209,1689624,buy,1511936791
1001099,3141190,1733868,buy,1512029049
1001099,5029831,4533189,buy,1512094694
1001099,302240,3459125,buy,1512111589
1001102,3989375,149192,buy,1511752434
1001102,4814867,149192,buy,1512190610
1001102,2060152,570735,buy,1512191133
1001102,3104240,3607361,buy,1512203492
1001104,2609861,2478177,buy,1511867239
1001104,4066376,5041153,buy,1512170371
1001108,4458366,4391936,buy,1511682519
1001120,4226949,2314022,buy,1511590701
1001120,4597391,1350790,buy,1511590701
1001120,4321125,2342116,buy,1511590701
1001120,1694002,102272,buy,1512039401
1001121,2053456,1548278,buy,1512049105
100113,3745851,2852310,buy,1511623454
100113,480005,2852310,buy,1511777202
100113,4190024,4918438,buy,1511946508
1001131,4630603,411153,buy,1511697370
1001131,3102653,2671397,buy,1511783759
1001131,843962,906800,buy,1512194087
1001131,2619126,4763051,buy,1512304355
1001138,3623974,1765288,buy,1512177073
1001138,4116280,416088,buy,1512283889
1001145,2659396,1457367,buy,1511592883
1001145,3851214,3776866,buy,1511760459
1001145,731783,866301,buy,1512010592
1001145,2306861,1652543,buy,1512138809
1001145,1779897,1051370,buy,1512171488
1001148,4358289,3791831,buy,1512316487
1001151,1288867,4801426,buy,1511673236
1001151,4660962,4801426,buy,1511681735
1001151,432334,2154867,buy,1512135157
1001154,4041737,2989452,buy,1511966504
100116,2418607,3299155,buy,1511583928
100116,1019124,3407883,buy,1511711101
100116,4098455,5071267,buy,1511783624
100116,2306360,2885642,buy,1511952148
100116,3147410,4672807,buy,1511957797
100116,1615503,381850,buy,1512040338
100116,4546123,2550060,buy,1512045443
100116,1019124,3407883,buy,1512087953
100116,2560951,685330,buy,1512096205
100116,1994697,1928278,buy,1512118211
100116,4131397,903809,buy,1512186462
100116,3903657,2124307,buy,1512264731
100116,1441548,4979740,buy,1512285066
1001185,1365110,2725426,buy,1511580601
1001185,2076051,149192,buy,1511924733
1001186,1043072,2033408,buy,1511660575
1001186,1224420,4086613,buy,1511695753
1001186,3033663,3398567,buy,1512222836
1001186,3160803,2161099,buy,1512261495
1001199,1053132,1948588,buy,1511698539
1001199,1443114,4602841,buy,1511706730
1001199,1443114,4602841,buy,1511706807
1001199,2250923,4602841,buy,1511706807
1001199,1589561,2495340,buy,1511767540
1001199,206417,2735466,buy,1511845263
1001199,3366622,411153,buy,1511854933
1001199,724626,1973012,buy,1512191844
1001199,347750,411153,buy,1512280770
1001199,3681935,1320293,buy,1512289039
1001201,4109525,2612425,buy,1511963341
1001201,4023205,3400167,buy,1512245658
1001228,1890416,3628508,buy,1512202106
1001230,1790667,569703,buy,1512020231
1001230,4054448,2304296,buy,1512045812
1001232,331697,4801426,buy,1511756983
1001232,1530284,3160926,buy,1511757223
1001232,2244074,1575622,buy,1511788140
1001232,4261226,2735466,buy,1512006043
1001235,26206,869764,buy,1511714395
1001235,1357791,4419230,buy,1511805498
1001235,231579,5138205,buy,1512197604
1001235,3139323,2247787,buy,1512286091
1001241,2505633,2885642,buy,1511567815
1001241,114436,1299190,buy,1511825960
1001241,4848076,4282651,buy,1511826532
1001241,3873539,904454,buy,1511826598
1001241,4640894,2885642,buy,1512094207
1001241,700114,4159072,buy,1512094322
1001248,542912,901282,buy,1511685150
1001248,1632935,901282,buy,1511685242
1001248,2146419,428367,buy,1511685309
1001265,3823922,1787510,buy,1512121527
1001270,522911,2440115,buy,1511937177
1001270,895501,4602841,buy,1512195002
100128,3397193,801221,buy,1511746773
100128,4966291,4756105,buy,1512180448
1001301,1500537,3002561,buy,1511790642
1001305,1656401,2774299,buy,1511781857
1001305,3396054,2794147,buy,1512041875
1001305,2644459,1169503,buy,1512041875
1001305,2714494,1408807,buy,1512041875
1001305,4067913,1639158,buy,1512041875
1001305,4912239,3158249,buy,1512041875
1001305,2294912,4281067,buy,1512041875
1001305,1772715,3158249,buy,1512041875
1001305,4550676,767106,buy,1512041875
1001305,3446651,3675758,buy,1512041875
1001305,1664365,767106,buy,1512041875
1001305,865406,3952744,buy,1512041875
1001305,2868039,3158249,buy,1512041875
1001305,4531252,3598912,buy,1512041875
1001305,1597807,3598912,buy,1512041875
1001313,224906,4756105,buy,1512228209
1001326,2210978,1299190,buy,1511577818
1001326,1864005,1299190,buy,1511577890
1001326,4132140,4801426,buy,1512090959
1001326,3203089,1299190,buy,1512177966
1001326,3273789,2572604,buy,1512181032
1001327,4004995,982926,buy,1511923392
100134,2744564,2629787,buy,1511542045
100134,1892478,4633953,buy,1511542148
100134,572713,2629787,buy,1511542279
100134,1324310,2858794,buy,1511543834
100134,1984229,2858794,buy,1511543910
100134,2780055,866301,buy,1511545702
100134,3384545,4818107,buy,1511546139
100134,4378118,3980900,buy,1511546599
100134,3527523,965809,buy,1511696619
100134,3445545,2520771,buy,1511698062
100134,1521404,611849,buy,1511709178
100134,520142,611849,buy,1511709405
100134,1835160,384755,buy,1511769720
100134,4706669,3995818,buy,1511868584
1001346,4175248,895939,buy,1511788263
1001347,4110219,165035,buy,1511757813
1001347,1325542,2578647,buy,1512091547
1001347,4397068,5063620,buy,1512134516
1001352,3780024,2572604,buy,1511615052
1001352,2990304,1320782,buy,1512217519
1001360,4338806,3624696,buy,1511792195
1001373,4426074,2476560,buy,1511591794
1001373,779173,2476560,buy,1511594098
1001373,665262,3065645,buy,1511786017
1001373,4804947,1299190,buy,1511786279
1001373,2281549,3900668,buy,1512012071
1001375,5154172,2520771,buy,1511722882
1001375,130217,3720767,buy,1511723122
1001375,1295236,1356029,buy,1511774666
1001375,1096863,2355072,buy,1512299185
1001375,1096863,2355072,buy,1512299380
1001375,3388153,2355072,buy,1512299820
1001375,2275422,2355072,buy,1512300082
1001375,108408,2355072,buy,1512300307
1001375,4463332,2355072,buy,1512300598
1001375,4404218,2355072,buy,1512301009
1001378,1690992,4780547,buy,1511699103
1001378,3474671,1299190,buy,1511699209
1001378,4894320,245312,buy,1511732560
1001378,2147015,3077776,buy,1512275700
1001378,3136773,2355072,buy,1512275957
1001378,1548666,1376358,buy,1512276289
1001378,3666084,3299155,buy,1512276492
1001378,742557,883960,buy,1512308982
1001381,553299,4919077,buy,1511849278
1001381,2014971,1464116,buy,1512147054
1001404,4489434,846990,buy,1511806815
1001404,2076886,2834771,buy,1512126041
100141,1952629,3607361,buy,1511953214
100141,4688200,3607361,buy,1512214152
1001419,4252236,3880463,buy,1511700613
1001419,4252236,3880463,buy,1511965889
1001419,2160688,2862512,buy,1511966350
1001419,4252236,3880463,buy,1511966350
1001419,2964774,1265358,buy,1512015872
1001419,4061696,982926,buy,1512016147
1001419,3770731,4069500,buy,1512093971
1001420,3779125,102272,buy,1511607033
1001420,3689621,3004853,buy,1511859756
1001420,2974129,1464116,buy,1511859940
1001421,3476682,3299155,buy,1511657910
1001421,4730958,2640118,buy,1512014551
1001438,2580149,3170314,buy,1511942275
1001441,796573,2735466,buy,1511634999
1001441,4388796,3453741,buy,1512308719
1001444,752214,5071267,buy,1511568393
1001444,4120311,4672807,buy,1511867677
1001444,438033,1023823,buy,1512212149
1001460,898722,1859277,buy,1511994970
1001461,2987322,4962280,buy,1511739371
1001461,887061,2735466,buy,1511791853
1001461,1497335,4145813,buy,1511945416
1001461,1924632,4145813,buy,1511945416
1001461,4205672,405755,buy,1512001295
1001461,2987322,4962280,buy,1512016723
1001466,334615,922189,buy,1511573331
1001466,1257002,3604509,buy,1511581902
1001466,2356958,4170419,buy,1512102138
1001466,3764250,4170419,buy,1512102940
1001466,3828201,4069500,buy,1512292406
1001472,241815,3747017,buy,1511621698
1001472,1971928,1299190,buy,1511652357
1001472,2794909,569703,buy,1511652357
1001472,2317493,3439012,buy,1511652357
1001472,3485113,1462446,buy,1511652357
1001482,3587619,1980111,buy,1511848762
1001489,3303932,4159072,buy,1511826416
1001492,3028327,737184,buy,1511880592
1001512,1112159,873792,buy,1512093036
1001521,412577,1851156,buy,1511779515
1001524,2596950,1277731,buy,1512276507
1001531,3991945,4877478,buy,1512215827
1001531,4068279,4244487,buy,1512310118
1001532,2694823,4564007,buy,1512223409
1001532,3286876,4958794,buy,1512223409
1001532,60514,4564007,buy,1512223409
1001534,4117296,3912910,buy,1511675227
1001537,3316959,4801426,buy,1511698282
1001537,1834049,965809,buy,1511700280
1001537,2443155,3289997,buy,1511837653
1001537,3584354,750949,buy,1511837816
1001537,4948640,750949,buy,1511837816
1001537,5037004,3740459,buy,1512130121
1001537,2202729,542584,buy,1512258674
1001537,3652751,542584,buy,1512266118
1001543,439063,2885642,buy,1511851481
